,Zip,City,State,Latitude,Longitude,Timezone,Daylightsavingstimeflag
12876,41766,Thousandsticks,KY,37.187088,-83.44978,-5,1
12877,17083,Quentin,PA,40.277603000000006,-76.43823,-5,1
12878,23847,Emporia,VA,36.68627,-77.56121,-5,1
12879,33020,Hollywood,FL,26.016984,-80.14925,-5,1
12880,10011,New York,NY,40.741012,-74.00012,-5,1
12881,50147,Lineville,IA,40.60243,-93.52778,-6,1
12882,77277,Houston,TX,29.833990000000004,-95.434241,-6,1
12883,57033,Hartford,SD,43.614888,-96.95463000000001,-6,1
12884,53946,Markesan,WI,43.727646,-89.02574,-6,1
12885,54765,Sand Creek,WI,45.142866,-91.699794,-6,1
12886,60440,Bolingbrook,IL,41.703097,-88.07462,-6,1
12887,62223,Belleville,IL,38.55615,-90.05078,-6,1
12888,65667,Hartville,MO,37.302013,-92.50741,-6,1
12889,45373,Troy,OH,40.036525,-84.20629,-5,1
12890,68122,Omaha,NE,41.348081,-96.04609,-6,1
12891,68780,Stuart,NE,42.591725,-99.13746,-6,1
12892,63128,Saint Louis,MO,38.500734,-90.37113000000001,-6,1
12893,66956,Mankato,KS,39.790935,-98.20721999999999,-6,1
12894,75326,Dallas,TX,32.767268,-96.777626,-6,1
12895,62538,Harvel,IL,39.359528999999995,-89.52648,-6,1
12896,49648,Kewadin,MI,45.000254,-85.3651,-5,1
12897,62713,Springfield,IL,39.749457,-89.60601700000001,-6,1
12898,57051,Oldham,SD,44.219545000000004,-97.34057,-6,1
12899,49007,Kalamazoo,MI,42.29714,-85.58573,-5,1
12900,38551,Celina,TN,36.547412,-85.48904,-6,1
12901,55942,Homer,MN,44.019989,-91.68186999999999,-6,1
12902,61356,Princeton,IL,41.372528,-89.44315,-6,1
12903,32955,Rockledge,FL,28.308581,-80.72558000000001,-5,1
12904,62268,Oakdale,IL,38.271313,-89.51773,-6,1
12905,48157,Luna Pier,MI,41.811196,-83.44141,-5,1
12906,54810,Balsam Lake,WI,45.455304,-92.40153000000001,-6,1
12907,5301,Brattleboro,VT,42.849957,-72.62328000000001,-5,1
12908,6877,Ridgefield,CT,41.297911,-73.49178,-5,1
12909,7017,East Orange,NJ,40.770933,-74.20589,-5,1
12910,28114,Mooresboro,NC,35.243584999999996,-81.75656,-5,1
12911,72955,Uniontown,AR,35.594578999999996,-94.44989,-6,1
12912,75672,Marshall,TX,32.513985999999996,-94.30704,-6,1
12913,13252,Syracuse,NY,43.050965999999995,-76.156696,-5,1
12914,96747,Kaumakani,HI,21.920292,-159.62428,-10,0
12915,14561,Stanley,NY,42.815171,-77.1321,-5,1
12916,14842,Himrod,NY,42.595985,-76.94713,-5,1
12917,15410,Adah,PA,39.918848,-79.90831999999999,-5,1
12918,15430,Dickerson Run,PA,40.040653000000006,-79.66089000000001,-5,1
12919,25721,Huntington,WV,38.413384,-82.277401,-5,1
12920,94551,Livermore,CA,37.680181,-121.921498,-8,1
12921,97430,Deadwood,OR,44.164325,-123.70193,-8,1
12922,91944,La Mesa,CA,33.016928,-116.846046,-8,1
12923,93560,Rosamond,CA,34.88923,-118.33628999999999,-8,1
12924,99320,Benton City,WA,46.263399,-119.47908999999999,-8,1
12925,86504,Fort Defiance,AZ,35.771066999999995,-109.17878,-7,0
12926,56576,Richville,MN,46.467527000000004,-95.69675,-6,1
12927,3091,Berwick,ME,43.319125,-70.818318,-5,1
12928,3263,Pittsfield,NH,43.30368,-71.3215,-5,1
12929,613,Arecibo,PR,18.458092999999998,-66.732732,-4,0
12930,63039,Gray Summit,MO,38.499489000000004,-90.83398000000001,-6,1
12931,64036,Henrietta,MO,39.214233,-93.9294,-6,1
12932,90255,Huntington Park,CA,33.978404,-118.21773,-8,1
12933,72730,Farmington,AR,36.03667,-94.25261,-6,1
12934,64746,Freeman,MO,38.616741,-94.49465,-6,1
12935,84755,Mount Carmel,UT,37.261272999999996,-112.79836,-7,1
12936,66615,Topeka,KS,39.067174,-95.88115,-6,1
12937,66699,Topeka,KS,39.042939000000004,-95.769657,-6,1
12938,68770,Ponca,NE,42.563297,-96.76399,-6,1
12939,68003,Ashland,NE,41.068476000000004,-96.38189,-6,1
12940,75948,Hemphill,TX,31.332569,-93.75338,-6,1
12941,76528,Gatesville,TX,31.432109999999998,-97.72601999999999,-6,1
12942,60930,Danforth,IL,40.823527,-87.9874,-6,1
12943,54353,Georgetown,WI,45.54142,-92.398168,-6,1
12944,49656,Luther,MI,44.05505,-85.69759,-5,1
12945,56089,Twin Lakes,MN,43.563452000000005,-93.42694,-6,1
12946,50148,Liscomb,IA,42.187863,-93.00381,-6,1
12947,38644,Lula,MS,34.449791999999995,-90.47061,-6,1
12948,39556,Kiln,MS,30.429334000000004,-89.43471,-6,1
12949,98370,Poulsbo,WA,47.743302,-122.63041000000001,-8,1
12950,48563,Markey,MI,44.407339,-84.695963,-5,1
12951,49440,Muskegon,MI,43.234014,-86.25131,-5,1
12952,51521,Avoca,IA,41.48079,-95.33881,-6,1
12953,35611,Athens,AL,34.784028,-87.02767,-6,1
12954,3252,Lochmere,NH,43.468562,-71.537145,-5,1
12955,3253,Meredith,NH,43.644559,-71.50488,-5,1
12956,7821,Andover,NJ,40.966308000000005,-74.74298,-5,1
12957,1807,Woburn,MA,42.446396,-71.459405,-5,1
12958,57244,Hetland,SD,44.416191,-97.23974,-6,1
12959,58564,Raleigh,ND,46.291855,-101.34591999999999,-7,1
12960,14841,Hector,NY,42.521501,-76.86246,-5,1
12961,59829,Darby,MT,45.836508,-114.20624,-7,1
12962,15351,Nemacolin,PA,39.877676,-79.92585,-5,1
12963,73116,Oklahoma City,OK,35.544864000000004,-97.55637,-6,1
12964,16131,Hartstown,PA,41.549671,-80.37143,-5,1
12965,50460,Orchard,IA,43.220043,-92.72237,-6,1
12966,53221,Milwaukee,WI,42.953915,-87.9457,-6,1
12967,24043,Roanoke,VA,37.269168,-79.93990500000001,-5,1
12968,63353,Louisiana,MO,39.449011999999996,-91.07518,-6,1
12969,8077,Riverton,NJ,39.997378999999995,-74.99805,-5,1
12970,65771,Walnut Shade,MO,36.773538,-93.21226999999999,-6,1
12971,19345,Immaculata,PA,40.030536,-75.565,-5,1
12972,66201,Shawnee Mission,KS,39.007754999999996,-94.679486,-6,1
12973,67029,Coldwater,KS,37.259332,-99.33385,-6,1
12974,80243,Denver,CO,39.738752000000005,-104.408349,-7,1
12975,67072,Latham,KS,37.561112,-96.59795,-6,1
12976,83669,Star,ID,43.697658000000004,-116.49155,-7,1
12977,54740,Elmwood,WI,44.763269,-92.1517,-6,1
12978,55307,Arlington,MN,44.613278,-94.10728,-6,1
12979,63770,Old Appleton,MO,37.593256,-89.70949,-6,1
12980,56065,Mapleton,MN,43.931415,-93.92866,-6,1
12981,45172,Sinking Spring,OH,39.074265999999994,-83.38713,-5,1
12982,62063,Medora,IL,39.188838,-90.14654,-6,1
12983,62205,East Saint Louis,IL,38.6151,-90.12675,-6,1
12984,35742,Capshaw,AL,34.813577,-86.80405,-6,1
12985,62217,Baldwin,IL,38.178395,-89.84183,-6,1
12986,75861,Tennessee Colony,TX,31.829314,-95.86383,-6,1
12987,81010,Pueblo,CO,38.128626000000004,-104.552299,-7,1
12988,78111,Ecleto,TX,28.944864000000003,-97.88281500000001,-6,1
12989,68057,Scribner,NE,41.653831,-96.708,-6,1
12990,83653,Nampa,ID,43.585149,-116.752963,-7,1
12991,80819,Green Mountain Falls,CO,38.940813,-105.01363,-7,1
12992,68976,Smithfield,NE,40.576873,-99.74003,-6,1
12993,95607,Capay,CA,38.706727,-122.125,-8,1
12994,11955,Moriches,NY,40.805789000000004,-72.82092,-5,1
12995,89142,Las Vegas,NV,36.148416999999995,-115.04767,-8,1
12996,92231,Calexico,CA,32.683491,-115.48277,-8,1
12997,25102,Handley,WV,38.186707,-81.3639,-5,1
12998,77299,Houston,TX,29.833990000000004,-95.434241,-6,1
12999,97344,Falls City,OR,44.865209,-123.44807,-8,1
13000,77586,Seabrook,TX,29.576638,-95.03486,-6,1
13001,27501,Angier,NC,35.494384000000004,-78.71,-5,1
13002,43843,Walhonding,OH,40.3479,-82.17789,-5,1
13003,30330,Atlanta,GA,33.707107,-84.43212700000001,-5,1
13004,31328,Tybee Island,GA,32.006671999999995,-80.84937,-5,1
13005,31221,Macon,GA,32.806707,-83.691315,-5,1
13006,20107,Arcola,VA,38.968321,-77.533263,-5,1
13007,58479,Rogers,ND,47.092093,-98.25076999999999,-6,1
13008,59840,Hamilton,MT,46.214883,-114.14786000000001,-7,1
13009,61933,Kansas,IL,39.556053999999996,-87.92289,-6,1
13010,68622,Bartlett,NE,41.909737,-98.51413000000001,-6,1
13011,77383,Spring,TX,29.833990000000004,-95.434241,-6,1
13012,72854,Ozone,AR,35.686766,-93.42258000000001,-6,1
13013,75008,Carrollton,TX,33.20743,-97.116282,-6,1
13014,91334,Pacoima,CA,33.786594,-118.29866200000001,-8,1
13015,93688,Tranquillity,CA,36.648474,-120.248818,-8,1
13016,94277,Sacramento,CA,38.377410999999995,-121.444429,-8,1
13017,95031,Los Gatos,CA,37.189396,-121.705327,-8,1
13018,97036,Marylhurst,OR,45.173284,-122.25986100000001,-8,1
13019,647,Ensenada,PR,17.964529000000002,-66.93993,-4,0
13020,43047,Mingo,OH,40.204914,-83.64658100000001,-5,1
13021,36766,Oak Hill,AL,31.947004999999997,-87.074497,-6,1
13022,98448,Parkland,WA,47.136544,-122.422431,-8,1
13023,6858,Norwalk,CT,41.110496000000005,-73.416213,-5,1
13024,7495,Mahwah,NJ,40.948054,-74.08323100000001,-5,1
13025,52555,Exline,IA,40.648624,-92.83592,-6,1
13026,53779,Madison,WI,43.098202,-89.324196,-6,1
13027,36861,Jacksons Gap,AL,32.862333,-85.84588000000001,-6,1
13028,38025,Dyersburg,TN,36.046851000000004,-89.443779,-6,1
13029,58333,Sykeston,ND,47.580254,-99.65456999999999,-6,1
13030,45819,Buckland,OH,40.623695,-84.26087,-5,1
13031,61491,Wyoming,IL,41.068690999999994,-89.76033000000001,-6,1
13032,35116,Morris,AL,33.74137,-86.78543,-6,1
13033,35402,Tuscaloosa,AL,33.306606,-87.453224,-6,1
13034,71657,Monticello,AR,33.590601,-91.73282900000001,-6,1
13035,27889,Washington,NC,35.560439,-77.03459000000001,-5,1
13036,54532,Heafford Junction,WI,45.337678000000004,-89.735524,-6,1
13037,42463,Wheatcroft,KY,37.488169,-87.8631,-6,1
13038,74343,Fairland,OK,36.747928,-94.84022,-6,1
13039,29588,Myrtle Beach,SC,33.694757,-78.999862,-5,1
13040,45659,Pedro,OH,38.67484,-82.61865,-5,1
13041,26146,Friendly,WV,39.462447,-81.05091,-5,1
13042,56368,Richmond,MN,45.448703,-94.52597,-6,1
13043,56097,Wells,MN,43.731479,-93.71837,-6,1
13044,37938,Knoxville,TN,36.113552,-83.93785,-5,1
13045,70066,Killona,LA,29.999471000000003,-90.48708,-6,1
13046,70124,New Orleans,LA,30.006003000000003,-90.10947,-6,1
13047,30656,Monroe,GA,33.857423,-83.71899,-5,1
13048,12212,Albany,NY,42.716774,-73.810373,-5,1
13049,46942,Lake Cicott,IN,40.736111,-86.37340999999999,-5,0
13050,20178,Leesburg,VA,39.072918,-77.608014,-5,1
13051,36117,Montgomery,AL,32.373714,-86.16443000000001,-6,1
13052,22577,Sandy Point,VA,38.067325,-76.550274,-5,1
13053,36360,Ozark,AL,31.447119,-85.62908,-6,1
13054,22624,Clear Brook,VA,39.26582,-78.08496,-5,1
13055,42261,Morgantown,KY,37.219254,-86.67988000000001,-6,1
13056,7195,Newark,NJ,40.79185,-74.24524100000001,-5,1
13057,28719,Cherokee,NC,35.50359,-83.29698,-5,1
13058,16926,Granville Summit,PA,41.702935,-76.71175,-5,1
13059,15044,Gibsonia,PA,40.631011,-79.95766,-5,1
13060,12468,Prattsville,NY,42.297725,-74.40063,-5,1
13061,4927,Clinton,ME,44.659486,-69.53064,-5,1
13062,12503,Ancramdale,NY,42.045941,-73.57791999999999,-5,1
13063,20240,Washington,DC,38.897143,-77.04089499999999,-5,1
13064,13643,Great Bend,NY,44.014697999999996,-75.72835699999999,-5,1
13065,18370,Swiftwater,PA,41.095437,-75.3191,-5,1
13066,1450,Groton,MA,42.609887,-71.55722,-5,1
13067,8804,Bloomsbury,NJ,40.652484,-75.08959,-5,1
13068,2467,Chestnut Hill,MA,42.321996999999996,-71.17314,-5,1
13069,12410,Big Indian,NY,42.114646,-74.4557,-5,1
13070,2060,North Scituate,MA,41.970473999999996,-70.701357,-5,1
13071,17929,Cressona,PA,40.630557,-76.19448,-5,1
13072,26342,Coxs Mills,WV,39.018602,-80.85231,-5,1
13073,91353,Sun Valley,CA,33.786594,-118.29866200000001,-8,1
13074,27930,Durants Neck,NC,36.198539000000004,-76.373908,-5,1
13075,58327,Crary,ND,48.088485999999996,-98.56277,-6,1
13076,92704,Santa Ana,CA,33.724167,-117.90623000000001,-8,1
13077,58632,Golva,ND,46.713628,-103.94995,-7,1
13078,85224,Chandler,AZ,33.328951,-111.8735,-7,0
13079,61436,Gilson,IL,40.859964,-90.22211999999999,-6,1
13080,88004,Las Cruces,NM,32.204171,-106.93052,-7,1
13081,57623,Dupree,SD,45.103367,-101.63974,-7,1
13082,93610,Chowchilla,CA,37.100417,-120.27864,-8,1
13083,35814,Huntsville,AL,34.733964,-86.522913,-6,1
13084,95242,Lodi,CA,38.132618,-121.32282,-8,1
13085,47357,Milton,IN,39.773709000000004,-85.14846999999999,-5,0
13086,96780,Papaaloa,HI,19.946758,-155.2086,-10,0
13087,49014,Battle Creek,MI,42.311089,-85.13845,-5,1
13088,52233,Hiawatha,IA,42.044409,-91.68101999999999,-6,1
13089,17313,Dallastown,PA,39.8989,-76.64405,-5,1
13090,11705,Bayport,NY,40.74485,-73.055,-5,1
13091,11750,Huntington Station,NY,40.922326,-72.637078,-5,1
13092,66534,Sabetha,KS,39.889544,-95.82289,-6,1
13093,12062,East Nassau,NY,42.525531,-73.50206999999999,-5,1
13094,1079,Thorndike,MA,42.192892,-72.329574,-5,1
13095,29176,White Oak,SC,34.373596,-81.09873499999999,-5,1
13096,29706,Chester,SC,34.720597,-81.21429,-5,1
13097,26547,Reedsville,WV,39.509001,-79.80521,-5,1
13098,27928,Creswell,NC,35.849234,-76.4067,-5,1
13099,31502,Waycross,GA,31.018953999999997,-82.416543,-5,1
13100,31698,Valdosta,GA,30.84848,-83.28775300000001,-5,1
13101,24092,Glade Hill,VA,37.014685,-79.75335,-5,1
13102,28640,Jefferson,NC,36.410185999999996,-81.42409,-5,1
13103,20433,Washington,DC,38.899996,-77.041976,-5,1
13104,21539,Lonaconing,MD,39.580942,-78.99073,-5,1
13105,21624,Claiborne,MD,38.836141999999995,-76.2702,-5,1
13106,21779,Rohrersville,MD,39.431058,-77.66169000000001,-5,1
13107,94171,San Francisco,CA,37.784827,-122.727802,-8,1
13108,86443,Temple Bar Marina,AZ,35.210634000000006,-114.17922800000001,-7,0
13109,83714,Boise,ID,43.641774,-116.26507,-7,1
13110,84028,Garden City,UT,41.91021,-111.40328000000001,-7,1
13111,84103,Salt Lake City,UT,40.777746,-111.87491000000001,-7,1
13112,98321,Buckley,WA,47.155649,-122.05255,-8,1
13113,99037,Veradale,WA,47.643346,-117.19993000000001,-8,1
13114,96801,Honolulu,HI,24.859832,-168.021815,-10,0
13115,99615,Kodiak,AK,57.74663,-152.51142,-9,1
13116,11451,Jamaica,NY,40.651378,-73.870779,-5,1
13117,4123,Portland,ME,44.408078,-70.470703,-5,1
13118,4857,Saint George,ME,44.008875,-69.20629,-5,1
13119,26350,Gilmer,WV,38.913649,-80.83125600000001,-5,1
13120,26719,Fort Ashby,WV,39.497698,-78.76380999999999,-5,1
13121,35213,Birmingham,AL,33.507637,-86.74161,-6,1
13122,36455,Lockhart,AL,31.011435,-86.35065,-6,1
13123,36544,Irvington,AL,30.479171,-88.23793,-6,1
13124,38475,Olivehill,TN,35.270793,-88.01666,-6,1
13125,22974,Troy,VA,37.959376,-78.26353,-5,1
13126,30548,Hoschton,GA,34.097915,-83.77864,-5,1
13127,31825,Richland,GA,32.109225,-84.66063,-5,1
13128,20757,Temple Hills,MD,38.833563,-76.87774300000001,-5,1
13129,29605,Greenville,SC,34.798035,-82.39289000000001,-5,1
13130,29638,Donalds,SC,34.370703000000006,-82.33426999999999,-5,1
13131,81059,Model,CO,37.513166,-104.02959,-7,1
13132,81126,Chama,CO,37.175339,-105.34163999999998,-7,1
13133,83014,Wilson,WY,43.520413,-110.86418,-7,1
13134,83334,Hansen,ID,42.482046000000004,-114.29899999999999,-7,1
13135,71403,Anacoco,LA,31.215039,-93.42300999999999,-6,1
13136,71450,Marthaville,LA,31.77112,-93.41547,-6,1
13137,72824,Belleville,AR,35.108311,-93.42594,-6,1
13138,73069,Norman,OK,35.228649,-97.45629,-6,1
13139,73747,Isabella,OK,36.221983,-98.32899,-6,1
13140,95055,Santa Clara,CA,37.189396,-121.705327,-8,1
13141,95682,Shingle Springs,CA,38.641158000000004,-120.97108999999999,-8,1
13142,95958,Nelson,CA,39.556251,-121.803777,-8,1
13143,90247,Gardena,CA,33.891265000000004,-118.2975,-8,1
13144,98037,Lynnwood,WA,47.848237,-122.28348000000001,-8,1
13145,98843,Orondo,WA,47.745841999999996,-120.09326000000001,-8,1
13146,99180,Usk,WA,48.295497,-117.29236000000002,-8,1
13147,90853,Long Beach,CA,33.786594,-118.29866200000001,-8,1
13148,91764,Ontario,CA,34.077327000000004,-117.6222,-8,1
13149,92271,Rancho Mirage,CA,33.53163,-114.89236799999999,-8,1
13150,85635,Sierra Vista,AZ,31.562546,-110.24288,-7,0
13151,77084,Houston,TX,29.839154999999998,-95.66391,-6,1
13152,77245,Houston,TX,29.833990000000004,-95.434241,-6,1
13153,39534,Biloxi,MS,30.415795000000003,-89.068448,-6,1
13154,40330,Harrodsburg,KY,37.773923,-84.85812,-5,1
13155,42051,Hickory,KY,36.852344,-88.63769,-6,1
13156,62240,East Carondelet,IL,38.535325,-90.21616999999999,-6,1
13157,62557,Pana,IL,39.3928,-89.08194,-6,1
13158,56741,Oak Island,MN,49.242284999999995,-94.84003,-6,1
13159,46105,Bainbridge,IN,39.761986,-86.80492,-5,0
13160,47270,Paris Crossing,IN,38.838706,-85.71245,-5,0
13161,47865,Paxton,IN,39.020687,-87.39149,-5,0
13162,48466,Peck,MI,43.264205,-82.81674,-5,1
13163,48901,Lansing,MI,42.599184,-84.371973,-5,1
13164,2171,Quincy,MA,42.284498,-71.02316,-5,1
13165,60546,Riverside,IL,41.836131,-87.82163,-6,1
13166,61545,Lowpoint,IL,40.873236,-89.37082,-6,1
13167,56122,Chandler,MN,43.89707,-95.95855,-6,1
13168,57543,Kadoka,SD,43.829457,-101.52963000000001,-7,1
13169,58441,Fullerton,ND,46.163828,-98.38911999999999,-6,1
13170,63938,Fagus,MO,36.512944,-90.26609,-6,1
13171,64463,King City,MO,40.057066,-94.49898,-6,1
13172,72117,North Little Rock,AR,34.777238,-92.17913,-6,1
13173,72611,Alpena,AR,36.272469,-93.31302,-6,1
13174,73070,Norman,OK,35.187611,-97.397509,-6,1
13175,70112,New Orleans,LA,29.956804,-90.07757,-6,1
13176,70783,Ventress,LA,30.680083000000003,-91.39851999999999,-6,1
13177,78233,San Antonio,TX,29.552128000000003,-98.36775,-6,1
13178,78539,Edinburg,TX,26.344128,-98.18011,-6,1
13179,78771,Austin,TX,30.326373999999998,-97.77125799999999,-6,1
13180,79721,Big Spring,TX,32.27328,-101.373968,-6,1
13181,669,Lares,PR,18.288418,-66.87503000000001,-4,0
13182,1864,North Reading,MA,42.583436,-71.0982,-5,1
13183,95550,Korbel,CA,40.766645000000004,-123.83488,-8,1
13184,97360,Mill City,OR,44.75067,-122.47726999999999,-8,1
13185,97436,Elkton,OR,43.647537,-123.58718999999999,-8,1
13186,91797,Pomona,CA,33.786594,-118.29866200000001,-8,1
13187,92688,Rancho Santa Margarita,CA,33.639994,-117.60351000000001,-8,1
13188,88252,Jal,NM,32.188493,-103.26808,-7,1
13189,89712,Carson City,NV,39.167833,-119.77640900000002,-8,1
13190,99753,Koyuk,AK,64.932225,-161.15597,-9,1
13191,33932,Fort Myers Beach,FL,26.552895,-81.94861,-5,1
13192,37242,Nashville,TN,36.186605,-86.785248,-6,1
13193,32772,Sanford,FL,28.80722,-81.250236,-5,1
13194,63199,Saint Louis,MO,38.6531,-90.243462,-6,1
13195,64086,Lees Summit,MO,38.92811,-94.32392,-6,1
13196,19046,Jenkintown,PA,40.09811,-75.10949000000001,-5,1
13197,19399,Southeastern,PA,39.983153,-75.74805500000001,-5,1
13198,70570,Opelousas,LA,30.530965000000002,-92.09521,-6,1
13199,70772,Rosedale,LA,30.439483000000003,-91.46806,-6,1
13200,56111,Alpha,MN,43.645226,-94.8715,-6,1
13201,57737,Enning,SD,44.560996,-102.57677,-7,1
13202,74078,Stillwater,OK,36.093665,-96.98745799999999,-6,1
13203,49705,Afton,MI,45.355074,-84.47898,-5,1
13204,50003,Adel,IA,41.612628,-94.03586999999999,-6,1
13205,52317,North Liberty,IA,41.755771,-91.61238,-6,1
13206,53184,Walworth,WI,42.532636,-88.59862,-6,1
13207,53713,Madison,WI,43.037647,-89.39154,-6,1
13208,53787,Madison,WI,43.069559999999996,-89.423861,-6,1
13209,44281,Wadsworth,OH,41.037664,-81.73368,-5,1
13210,44325,Akron,OH,41.076425,-81.51026,-5,1
13211,46544,Mishawaka,IN,41.650672,-86.16001999999999,-5,0
13212,46932,Galveston,IN,40.593036,-86.23191,-5,0
13213,49902,Alpha,MI,46.045407,-88.37680999999999,-6,1
13214,49958,Pelkie,MI,46.830728,-88.65751,-5,1
13215,50644,Independence,IA,42.470191,-91.89268,-6,1
13216,52766,Nichols,IA,41.473955,-91.31035,-6,1
13217,53225,Milwaukee,WI,43.115759999999995,-88.04120999999999,-6,1
13218,37912,Knoxville,TN,36.008047999999995,-83.97962,-5,1
13219,38878,Vardaman,MS,33.879148,-89.18351,-6,1
13220,40456,Mount Vernon,KY,37.36766,-84.33233,-5,1
13221,40737,Keavy,KY,36.990797,-84.14124,-5,1
13222,40744,London,KY,37.060576,-84.071,-5,1
13223,41311,Beattyville,KY,37.578547,-83.70348,-5,1
13224,41314,Booneville,KY,37.430777,-83.66771,-5,1
13225,55932,Elgin,MN,44.135053000000006,-92.28314,-6,1
13226,55975,Spring Valley,MN,43.686355999999996,-92.37241999999999,-6,1
13227,29698,Greenville,SC,34.888237,-81.96902,-5,1
13228,30236,Jonesboro,GA,33.528345,-84.33346999999999,-5,1
13229,30521,Carnesville,GA,34.360544,-83.28544000000001,-5,1
13230,19023,Darby,PA,39.916261999999996,-75.26517,-5,1
13231,19184,Philadelphia,PA,40.001811,-75.11787,-5,1
13232,19505,Bechtelsville,PA,40.375925,-75.62617,-5,1
13233,12910,Altona,NY,44.879985999999995,-73.65694,-5,1
13234,13206,Syracuse,NY,43.069866,-76.10724,-5,1
13235,13752,De Lancey,NY,42.187835,-74.89418,-5,1
13236,16066,Cranberry Twp,PA,40.700423,-80.11374,-5,1
13237,16550,Erie,PA,42.182748,-80.064915,-5,1
13238,16922,Galeton,PA,41.678934999999996,-77.68562,-5,1
13239,17073,Newmanstown,PA,40.308675,-76.24974,-5,1
13240,32434,Mossy Head,FL,30.762486,-86.342683,-6,1
13241,26814,Riverton,WV,38.737991,-79.43087,-5,1
13242,27941,Harbinger,NC,36.099065,-75.81974,-5,1
13243,23123,New Canton,VA,37.663039000000005,-78.2868,-5,1
13244,25571,West Hamlin,WV,38.290859000000005,-82.17566,-5,1
13245,1720,Acton,MA,42.477142,-71.4422,-5,1
13246,2166,Auburndale,MA,42.346146000000005,-71.243057,-5,1
13247,4426,Dover Foxcroft,ME,45.195052000000004,-69.18861,-5,1
13248,4760,Monticello,ME,46.311845,-67.85518,-5,1
13249,11710,Bellmore,NY,40.673438,-73.53381999999999,-5,1
13250,622,Boqueron,PR,18.003125,-67.16745,-4,0
13251,54014,Hager City,WI,44.626915000000004,-92.54799999999999,-6,1
13252,54416,Bowler,WI,44.879391,-88.95510999999999,-6,1
13253,54849,Lake Nebagamon,WI,46.476428000000006,-91.67634,-6,1
13254,55814,Duluth,MN,47.640367,-92.442797,-6,1
13255,13766,Maine,NY,42.155346,-76.07176700000001,-5,1
13256,14589,Williamson,NY,43.24816,-77.18498000000001,-5,1
13257,15045,Glassport,PA,40.326919000000004,-79.88869,-5,1
13258,15734,Dixonville,PA,40.717399,-79.00688000000001,-5,1
13259,31324,Richmond Hill,GA,31.906365,-81.3108,-5,1
13260,33611,Tampa,FL,27.891151,-82.50581,-5,1
13261,20088,Washington,DC,38.893311,-77.014647,-5,1
